1007	-8.732862	χ
1008	-8.734158	ظ
1009	-8.737788	son
1010	-8.739164	▁ग
1011	-8.739263	▁amazing
1012	-8.739642	▁tr
1013	-8.741091	▁getting
1014	-8.741117	▁एक
1015	-8.741458	▁bro
1016	-8.742627	чи
1017	-8.743474	ği
1018	-8.745179	▁म
1019	-8.746510	red
1020	-8.746642	по
1021	-8.746675	이다
1022	-8.746867	mes
1023	-8.747280	mon
1024	-8.747526	▁two
1025	-8.752325	▁ready
1026	-8.752356	▁em
1027	-8.753871	aux
1028	-8.755464	же
1029	-8.756324	ия
1030	-8.756557	і
1031	-8.756595	以
1032	-8.756743	υ
1033	-8.758859	▁made
1034	-8.759120	▁where
1035	-8.759287	▁유
1036	-8.759502	ika
1037	-8.760688	소
1038	-8.762154	하
1039	-8.762780	▁world
1040	-8.764070	▁years
1041	-8.764766	ır
1042	-8.765700	方
1043	-8.765792	ै
1044	-8.766145	sı
1045	-8.768694	gen
1046	-8.770785	물
1047	-8.772291	con
1048	-8.773425	▁into
1049	-8.776837	لي
1050	-8.777471	ence
1051	-8.777654	chi
1052	-8.777876	دي
1053	-8.778324	진
1054	-8.778824	西
1055	-8.779265	學
1056	-8.780242	▁wait
1057	-8.780435	क्
1058	-8.780445	ndo
1059	-8.780900	ма
1060	-8.780975	au
1061	-8.781122	om
1062	-8.782667	ación
1063	-8.783622	vu
1064	-8.784148	cent
1065	-8.785730	nin
1066	-8.786421	bre
1067	-8.789731	▁une
1068	-8.789907	ner
1069	-8.790186	ты
1070	-8.790210	بر
1071	-8.790407	ren
1072	-8.790466	▁would
1073	-8.793096	▁fe
1074	-8.794250	▁btc
1075	-8.794267	▁tone
1076	-8.795644	то
1077	-8.796619	يل
1078	-8.796920	fan
1079	-8.800576	下
1080	-8.800712	不
1081	-8.800715	аль
1082	-8.801199	して
1083	-8.803460	▁cor
1084	-8.804164	dan
1085	-8.805163	▁como
1086	-8.805365	ό
1087	-8.805640	ight
1088	-8.806308	▁ك
1089	-8.806494	では
1090	-8.807187	▁shit
